,male,caseid,ResponseId,treatment,low_caste,college,hindu,muslim,vote_intention,whatsapp,days_whatsapp,bjp_support,bjp_oppose,agegroup,nationalistic,uncongenial,political_knowledge,accuracy1,accuracy2,accuracy3,accuracy4,accuracy5,accuracy6,accuracy7,accuracy8,accuracy9,accuracy10
101,1.0,16778_aivyjhejjqmyvpbz_82,R_2qBHaSE05whVUJm,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0
102,1.0,16778_aivyjhejjqmyvpbz_82,R_2qBHaSE05whVUJm,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0
103,1.0,16778_aivyjhejjqmyvpbz_82,R_2qBHaSE05whVUJm,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0
104,1.0,16778_aivyjhejjqmyvpbz_82,R_2qBHaSE05whVUJm,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0
105,1.0,16778_aivyjhejjqmyvpbz_82,R_2qBHaSE05whVUJm,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0
106,1.0,16778_aivyjhejjqmyvpbz_82,R_2qBHaSE05whVUJm,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0
107,1.0,16778_aivyjhejjqmyvpbz_82,R_2qBHaSE05whVUJm,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0
108,1.0,16778_aivyjhejjqmyvpbz_82,R_2qBHaSE05whVUJm,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0
109,1.0,16778_aivyjhejjqmyvpbz_82,R_2qBHaSE05whVUJm,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0
110,1.0,16778_ajcgkhyvvttqzory_82,R_dd6HS3MpKl2T0Q1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0
111,1.0,16778_ajcgkhyvvttqzory_82,R_dd6HS3MpKl2T0Q1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0
112,1.0,16778_ajcgkhyvvttqzory_82,R_dd6HS3MpKl2T0Q1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0
113,1.0,16778_ajcgkhyvvttqzory_82,R_dd6HS3MpKl2T0Q1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0
114,1.0,16778_ajcgkhyvvttqzory_82,R_dd6HS3MpKl2T0Q1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0
115,1.0,16778_ajcgkhyvvttqzory_82,R_dd6HS3MpKl2T0Q1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0
116,1.0,16778_ajcgkhyvvttqzory_82,R_dd6HS3MpKl2T0Q1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0
117,1.0,16778_ajcgkhyvvttqzory_82,R_dd6HS3MpKl2T0Q1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0
118,1.0,16778_ajcgkhyvvttqzory_82,R_dd6HS3MpKl2T0Q1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0
119,1.0,16778_ajcgkhyvvttqzory_82,R_dd6HS3MpKl2T0Q1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0
120,1.0,16778_ajcgkhyvvttqzory_82,R_dd6HS3MpKl2T0Q1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0
121,1.0,16778_ajcgkhyvvttqzory_82,R_dd6HS3MpKl2T0Q1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0
122,0.0,16778_ajrhqsjyvenlgxzr_83,R_1pKYmKkPp9ZBXbr,0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0
123,0.0,16778_ajrhqsjyvenlgxzr_83,R_1pKYmKkPp9ZBXbr,0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0
124,0.0,16778_ajrhqsjyvenlgxzr_83,R_1pKYmKkPp9ZBXbr,0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0
125,0.0,16778_ajrhqsjyvenlgxzr_83,R_1pKYmKkPp9ZBXbr,0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0
126,0.0,16778_ajrhqsjyvenlgxzr_83,R_1pKYmKkPp9ZBXbr,0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0
127,0.0,16778_ajrhqsjyvenlgxzr_83,R_1pKYmKkPp9ZBXbr,0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0
128,0.0,16778_ajrhqsjyvenlgxzr_83,R_1pKYmKkPp9ZBXbr,0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0
129,0.0,16778_ajrhqsjyvenlgxzr_83,R_1pKYmKkPp9ZBXbr,0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0
130,0.0,16778_ajrhqsjyvenlgxzr_83,R_1pKYmKkPp9ZBXbr,0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0
131,0.0,16778_ajrhqsjyvenlgxzr_83,R_1pKYmKkPp9ZBXbr,0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0
132,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
133,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
134,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
135,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
136,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
137,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
138,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
139,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
140,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
141,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
142,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
143,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
144,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
145,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
146,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
147,0.0,16778_akspvgkrxwuogobd_82,R_p5gEwG4bQRSnB9n,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,4.0
148,1.0,16778_alchsofgjyqatbks_83,R_232AmYn2VGu8NXO,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0
149,1.0,16778_alchsofgjyqatbks_83,R_232AmYn2VGu8NXO,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0
150,1.0,16778_alchsofgjyqatbks_83,R_232AmYn2VGu8NXO,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0
151,1.0,16778_alchsofgjyqatbks_83,R_232AmYn2VGu8NXO,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0
152,1.0,16778_alchsofgjyqatbks_83,R_232AmYn2VGu8NXO,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0
153,1.0,16778_alchsofgjyqatbks_83,R_232AmYn2VGu8NXO,1,1.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0
154,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
155,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
156,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
157,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
158,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
159,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
160,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
161,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
162,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
163,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
164,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
165,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
166,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
167,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
168,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
169,0.0,16778_anarwephclsqggfh_83,R_urVNPUO721K83MR,1,1.0,1.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
170,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
171,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
172,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,0.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
173,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,0.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
174,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,1.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
175,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,1.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
176,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
177,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,0.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
178,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
179,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,1.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
180,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
181,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
182,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,0.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
183,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,0.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
184,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,1.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
185,1.0,16778_aobsauogpimmngkc_83,R_3j3xuzXaThWJ6TG,0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,3.0,1.0,0.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
186,1.0,16778_apdbmnbdkoiifnhy_82,R_1oedsfPoXQ96cMl,1,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0
187,1.0,16778_apdbmnbdkoiifnhy_82,R_1oedsfPoXQ96cMl,1,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0
188,1.0,16778_apdbmnbdkoiifnhy_82,R_1oedsfPoXQ96cMl,1,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0
189,1.0,16778_apdbmnbdkoiifnhy_82,R_1oedsfPoXQ96cMl,1,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0
190,1.0,16778_apdbmnbdkoiifnhy_82,R_1oedsfPoXQ96cMl,1,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0
191,1.0,16778_apdbmnbdkoiifnhy_82,R_1oedsfPoXQ96cMl,1,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0
192,1.0,16778_apdbmnbdkoiifnhy_82,R_1oedsfPoXQ96cMl,1,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0
193,1.0,16778_arwoyeztdhuaeeoq_83,R_24Abz2IGvKIkZMI,0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0
194,1.0,16778_arwoyeztdhuaeeoq_83,R_24Abz2IGvKIkZMI,0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0
195,1.0,16778_arwoyeztdhuaeeoq_83,R_24Abz2IGvKIkZMI,0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0
196,1.0,16778_arwoyeztdhuaeeoq_83,R_24Abz2IGvKIkZMI,0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0
197,1.0,16778_arwoyeztdhuaeeoq_83,R_24Abz2IGvKIkZMI,0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0
198,1.0,16778_arwoyeztdhuaeeoq_83,R_24Abz2IGvKIkZMI,0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0
199,1.0,16778_arwoyeztdhuaeeoq_83,R_24Abz2IGvKIkZMI,0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0
200,1.0,16778_arwoyeztdhuaeeoq_83,R_24Abz2IGvKIkZMI,0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0
201,1.0,16778_arwoyeztdhuaeeoq_83,R_24Abz2IGvKIkZMI,0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0
202,1.0,16778_arwoyeztdhuaeeoq_83,R_24Abz2IGvKIkZMI,0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,3.0
